Date,Open,High,Low,Close,Volume,MA4,MA5,MA10,MA20,MA40,MA60,BB_Middle,BB_Upper,BB_Lower,Volume_MA20,MACD,MACD_Signal,MACD_Histogram,Stoch_K,Stoch_D,RSI,Plus_DI,Minus_DI,ADX
2025-03-24,3460.0,3850.0,3375.0,3390.0,4402397.0,3483.75,3532.0,3781.5,3523.25,3251.375,3175.5833333333335,3523.25,4376.678225946448,2669.8217740535515,5034089.9,128.66829445605845,183.1082855649688,-54.43999110891036,22.503148546240208,33.02987861811391,50.27932960893855,35.2326685660019,14.909781576448244,15.305767027101638
2025-03-31,3360.0,3430.0,3305.0,3355.0,951509.0,3440.0,3458.0,3722.5,3546.5,3260.125,3177.9166666666665,3546.5,4351.236635571897,2741.763364428103,4978963.0,98.99159405985301,166.28494726394567,-67.29335320409265,11.208350985157608,22.114579491162093,52.17391304347826,35.91481122942884,15.19845111326234,17.411314987912757
2025-04-07,3285.0,3620.0,3170.0,3540.0,1459812.0,3441.25,3460.0,3675.0,3579.0,3273.75,3182.0833333333335,3579.0,4322.254578472981,2835.745421527019,4991247.05,89.37034338977946,150.90202648911244,-61.53168309933298,13.637620722974226,15.783040084790679,51.89504373177842,37.019681349578256,14.71415182755389,20.38690185087444
2025-04-14,3580.0,4060.0,3550.0,3990.0,3733919.0,3568.75,3551.0,3657.0,3633.75,3298.0,3195.75,3633.75,4324.309460452935,2943.190539547065,5113238.65,116.71129692872682,144.06388057703532,-27.352583648308496,27.614386069906956,17.48678592601293,53.389830508474574,35.7685009487666,14.89563567362429,21.563823158673355
2025-04-21,4000.0,4460.0,3915.0,4460.0,4781486.0,3836.25,3747.0,3693.0,3715.75,3333.5,3218.8333333333335,3715.75,4388.711053068722,3042.7889469312777,5259646.1,174.29510614666333,150.11012569096093,24.1849804557024,52.653927813163484,31.30197820201489,63.31096196868009,40.9865470852018,7.8923766816143495,26.18354594353375
2025-04-28,4530.0,4570.0,4315.0,4385.0,2905146.0,4093.75,3946.0,3739.0,3770.75,3370.125,3239.4166666666665,3770.75,4474.576197146333,3066.9238028536674,4963785.7,211.44145119038376,162.3763907908455,49.065060399538254,70.59447983014863,50.28759790440636,59.865470852017935,39.76124885215794,15.426997245179063,28.460401905424465
2025-05-07,4355.0,4435.0,4270.0,4360.0,1244644.0,4298.75,4147.0,3802.5,3819.75,3406.875,3259.0833333333335,3819.75,4545.157145205907,3094.342854794093,4787255.3,236.14082179511752,177.12927699169992,59.01154480341759,78.45010615711254,67.23283793347488,57.89473684210526,39.43533697632058,13.114754098360656,31.893557848462986
2025-05-12,4360.0,4465.0,4030.0,4060.0,2293010.0,4316.25,4251.0,3855.5,3858.75,3436.125,3274.6666666666665,3858.75,4544.774972692605,3172.725027307395,4796602.15,228.86949310315504,187.47732021399094,41.3921728891641,72.25204731574159,73.76554443433425,47.63948497854078,30.050251256281413,14.472361809045228,32.57345983762005
2025-05-19,4060.0,4160.0,3920.0,3970.0,1462514.0,4193.75,4247.0,3899.0,3883.5,3462.25,3289.0833333333335,3883.5,4546.563861336539,3220.4361386634614,4694828.55,213.3848966282203,192.65883549683682,20.72606113138349,65.50348801941159,72.06854716408857,47.23404255319149,30.541368743615934,8.78447395301328,35.488895193438736
2025-05-26,3975.0,4245.0,3730.0,3855.0,2087666.0,4061.25,4126.0,3936.5,3882.75,3484.5,3302.5,3882.75,4545.9120822758305,3219.5879177241695,4211341.95,189.64756438571249,192.05658127461197,-2.4090168888994867,56.547619047619044,64.76771812759074,48.47161572052402,31.53692614770459,8.582834331337326,38.53927733665624
