Date,Open,High,Low,Close,Volume,MA4,MA5,MA10,MA20,MA40,MA60,BB_Middle,BB_Upper,BB_Lower,Volume_MA20,MACD,MACD_Signal,MACD_Histogram,Stoch_K,Stoch_D,RSI,Plus_DI,Minus_DI,ADX
2025-01-06,1504.0,1535.0,1499.0,1517.0,4027603.0,1454.5,1459.0,1433.3,1699.25,1690.65,1608.3,1699.25,2328.226737918123,1070.273262081877,26800924.4,-98.19683815688904,-66.82587661042396,-31.370961546465082,28.29459541562838,22.06241340553258,31.684027777777786,17.53003003003003,12.087087087087088,32.72812496734198
2025-01-13,1514.0,1524.0,1447.0,1458.0,3160100.0,1464.5,1455.2,1426.1,1658.9,1693.975,1607.8833333333334,1658.9,2236.503360538424,1081.296639461576,24607263.6,-96.64409671564249,-72.78952063146767,-23.854576084174823,33.364896357892285,27.707462945535543,32.47330960854093,18.07975222609369,12.466124661246612,33.46367448753028
2025-01-20,1459.0,1585.0,1436.0,1436.0,9458128.0,1478.0,1458.8,1431.0,1628.45,1696.35,1607.9166666666667,1628.45,2184.145666425633,1072.7543335743674,22734470.55,-96.08118992588379,-77.44785449035089,-18.6333354355329,31.663672495824596,31.107721423115084,32.82374100719424,20.253164556962027,12.351361718450326,34.67057337611797
2025-01-31,1430.0,1473.0,1416.0,1430.0,884692.0,1460.25,1468.4,1431.9,1587.2,1697.95,1608.1833333333334,1587.2,2063.9378624293454,1110.4621375706547,17090583.2,-95.02385623104828,-80.96305483849036,-14.06080139255792,27.979515828677847,31.002694894131576,38.421052631578945,21.273166800966965,12.973408541498793,36.16067873000042
2025-02-03,1426.0,1516.0,1384.0,1430.0,5949568.0,1438.5,1454.2,1436.8,1552.2,1698.375,1607.7,1552.2,1958.7659006593694,1145.6340993406307,16930560.6,-93.11256793758957,-83.3929574583102,-9.719610479279368,26.675977653631293,28.77305532604458,35.85526315789474,23.411234112341123,13.038130381303814,34.73011750783878
2025-02-10,1429.0,1512.0,1415.0,1493.0,4304514.0,1447.25,1449.4,1454.2,1526.35,1700.75,1608.4666666666667,1526.35,1871.4554911183197,1181.24450888168,16014609.7,-85.52836693345444,-83.82003935333907,-1.7083275801153661,33.845347568157514,29.50028035015555,47.73561811505508,21.8516674962668,17.371826779492284,35.53252483185066
2025-02-17,1502.0,1582.0,1490.0,1530.0,5764349.0,1470.75,1463.8,1459.5,1505.9,1702.975,1608.65,1505.9,1791.366856772912,1220.4331432270883,15893977.1,-75.66007991387869,-82.188047465447,6.5279675515683095,43.67960479632893,34.73364333937258,60.056258790436004,23.020450970110122,22.23387519664394,34.819856378693395
2025-02-24,1519.0,1589.0,1419.0,1419.0,6051829.0,1468.0,1460.4,1459.6,1484.25,1701.75,1606.4833333333333,1484.25,1720.6598804596877,1247.8401195403123,15703777.5,-75.92099373143196,-80.934636718644,5.013642987212037,51.93053054388346,43.1518276361233,49.87309644670051,12.426383981154299,24.970553592461716,32.49303281950176
2025-03-04,1419.0,1454.0,1382.0,1385.0,1988636.0,1456.75,1451.4,1459.9,1462.6,1698.825,1604.8166666666666,1462.6,1642.9871859144146,1282.2128140855853,15435825.2,-77.97246759155018,-80.34220289322525,2.369735301675064,49.4760517871303,48.3620623757809,50.25575447570333,12.537136066547832,25.074272133095665,30.181137064983044
2025-03-10,1385.0,1452.0,1374.0,1405.0,1983296.0,1434.75,1446.4,1450.3,1450.35,1697.4,1602.75,1450.35,1609.1352240242688,1291.564775975731,15077876.6,-77.09573095669634,-79.69290850591946,2.597177549223119,46.551724137931046,49.31943548964827,55.810810810810814,13.154613466334164,26.309226932668327,27.869241310464343
2025-03-17,1408.0,1430.0,1380.0,1392.0,1909823.0,1400.25,1426.2,1437.8,1435.55,1694.825,1601.1666666666667,1435.55,1550.0805750950158,1321.0194249049841,13805805.85,-76.56728224327298,-79.06778325339016,2.5005010101171763,34.15984875102479,43.39587489202871,42.857142857142854,11.83557760453579,30.333097094259394,26.18085269336876
2025-03-24,1390.0,1435.0,1361.0,1364.0,2252074.0,1386.5,1393.0,1428.4,1427.25,1692.425,1600.6166666666666,1427.25,1536.9171999134574,1317.5828000865426,8887087.45,-77.51431208610916,-78.75708901993396,1.2427769338247998,20.94898693302549,33.88685327399377,45.21276595744681,12.816691505216097,18.70342771982116,26.54801064545677
2025-03-31,1345.0,1447.0,1309.0,1444.0,3713376.0,1401.25,1398.0,1429.2,1430.1,1692.975,1600.8666666666666,1430.1,1538.3159634104793,1321.8840365895205,8552641.0,-70.99116666854661,-77.20390454965649,6.212737881109874,21.311603243917663,25.473479642655985,55.098684210526315,13.343002175489485,18.201595358955764,24.906472107366508
