Date,Open,High,Low,Close,Volume,MA4,MA5,MA10,MA20,MA40,MA60,BB_Middle,BB_Upper,BB_Lower,Volume_MA20,MACD,MACD_Signal,MACD_Histogram,Stoch_K,Stoch_D,RSI,Plus_DI,Minus_DI,ADX
2024-10-04,2695.0,2700.0,2590.0,2635.0,143907.0,2685.0,2690.0,2855.0,3086.75,3254.0,3422.3333333333335,3086.75,3664.716261991131,2508.783738008869,697937.9,-198.78800561756088,-154.25771158256885,-44.53029403499204,6.001400560224091,7.8957461120648995,10.416666666666671,7.804878048780489,12.073170731707316,30.55622552177903
2024-10-11,2645.0,2675.0,2485.0,2500.0,258776.0,2617.5,2648.0,2788.5,3043.75,3218.0,3399.8333333333335,3043.75,3662.635883537592,2424.864116462408,691113.3,-214.24344843283416,-166.25485895262193,-47.98858948021223,3.8889974594488983,6.543375748232112,11.79245283018868,6.95322376738306,12.515802781289507,29.722824432259554
2024-10-21,2510.0,2535.0,2425.0,2495.0,159182.0,2572.5,2593.0,2725.0,3008.25,3184.625,3376.8333333333335,3008.25,3668.276115910735,2348.223884089265,692416.6,-224.3097532204947,-177.8658378061965,-46.4439154142982,3.516552185042839,4.4689834015719425,6.0,7.255936675461741,13.060686015831132,28.88942334274008
2024-10-25,2520.0,2520.0,2200.0,2210.0,450489.0,2460.0,2500.0,2645.5,2964.0,3147.0,3351.1666666666665,2964.0,3712.3005306763635,2215.6994693236365,590016.5,-252.3752654818186,-192.76772334132093,-59.60754214049766,2.327632172593415,3.2443939390283845,4.6875,7.069408740359898,10.668380462724937,28.06475541987968
2024-11-01,2260.0,2330.0,2180.0,2205.0,368126.0,2352.5,2409.0,2576.0,2914.25,3113.125,3326.5,2914.25,3726.091798174471,2102.408201825529,580851.1,-271.8867036867673,-208.59151941041023,-63.29518427635708,2.5737488348388244,2.805977730825026,5.063291139240491,1.4492753623188408,12.028985507246377,30.89107321697037
2024-11-08,2210.0,3010.0,2185.0,2750.0,2126001.0,2415.0,2432.0,2561.0,2881.0,3091.25,3309.9166666666665,2881.0,3660.30873552345,2101.69126447655,618885.15,-240.59923557170714,-214.99306264266963,-25.606172929037513,18.68572935996489,7.86237012246571,37.23076923076923,18.670076726342714,10.61381074168798,29.24574910876417
2024-11-15,2880.0,3100.0,2695.0,2945.0,2195223.0,2527.5,2521.0,2584.5,2849.0,3073.25,3297.5,2849.0,3555.776224542781,2142.223775457219,667292.4,-197.788834791284,-211.5522170723925,13.763382281108505,44.10222985184226,21.787236015548658,44.817927170868344,19.363395225464192,24.53580901856764,26.028913074707592
2024-11-22,2990.0,4150.0,2920.0,3930.0,4739797.0,2957.5,2808.0,2700.5,2880.0,3081.625,3302.1666666666665,2880.0,3714.720249387088,2045.2797506129118,863937.75,-83.41842010814571,-185.92545767954314,102.50703757139743,73.07934539358695,45.28910153513137,67.48582230623819,36.92946058091287,13.070539419087138,27.28099615173391
2024-11-29,4095.0,4835.0,3955.0,4555.0,10861324.0,3545.0,3277.0,2888.5,2939.0,3105.5,3321.25,2939.0,4044.067752150114,1833.932247849886,1388838.7,56.996217265915675,-137.34112269045139,194.33733995636706,85.05692335349958,67.4128328663096,76.14533965244865,32.6007326007326,30.494505494505496,25.66229409906959
2024-12-06,4570.0,4660.0,3325.0,3495.0,6149333.0,3731.25,3535.0,2972.0,2945.25,3104.875,3322.9166666666665,2945.25,4061.93435440299,1828.5656455970104,1671009.6,81.7997511941303,-93.51294791353506,175.31269910766537,75.93851271903411,78.02492715537356,57.04142011834319,26.990144048521607,24.79150871872631,24.431541497538642
